时间,热评链接,评论内容,点赞数 
2020-02-23,https://weibo.cn/comment/hot/IvtDwr84P?rl=2,成都的小公司和歪公司非常多，他们估计是没法做到的。,73
None,https://weibo.cn/comment/hot/IvtDwr84P?rl=2,不是很理解，旅游景区着急开门是什么逻辑,None
2020-02-23,https://weibo.cn/comment/hot/IvtDwr84P?rl=2,必须要这样 安全最重要。,39
None,https://weibo.cn/comment/hot/IvtDwr84P?rl=2,坐标成都 公司上周复工的 中午几十个人一起脱下口罩吃饭 太壮观了,None
None,https://weibo.cn/comment/hot/IvtJMprpE?rl=2,凡是过往，皆为序章。从现在开始，坏运清零，好运加满。我们一起努力 静待春暖花开🌸早安报报,None
2020-02-23,https://weibo.cn/comment/hot/IvtJMprpE?rl=2,加油武汉！加油中国🇨🇳 🇨🇳 🇨🇳,28
2020-02-23,https://weibo.cn/comment/hot/IvtJMprpE?rl=2,希望疫情早点结束 加油💪,21
None,https://weibo.cn/comment/hot/IvtJMprpE?rl=2,期待今天数据，希望更多省市飘零,None
2020-02-23,https://weibo.cn/comment/hot/IvtJMprpE?rl=2,不会松懈👌守卫健康💪,10
2020-02-23,https://weibo.cn/comment/hot/IvtJMprpE?rl=2,防疫第一！丝毫不敢松懈！[加油],14
None,https://weibo.cn/comment/hot/IvtJMprpE?rl=2,国家说洗头我才敢洗头，国家说上班我竟然不想上班,None
2020-02-23,https://weibo.cn/comment/hot/IvtJMprpE?rl=2,明人不说暗话，你们不怕我们怕！,7
None,https://weibo.cn/comment/hot/IvtJMprpE?rl=2,生命需要健康，生活需要正常。我们一起努力，坚持做好防护，盼望疫情早日结束！早安报报,None
2020-02-23,https://weibo.cn/comment/hot/IvtJMprpE?rl=2,新的一天开始，越来越好！加油！,7
2020-02-23,https://weibo.cn/comment/hot/IvtUK2hre?rl=2,病毒随时都可能反扑，看看日韩的疫情，警惕反向输入，重要的事情说三遍：不能放松，拐点远没来到！！不能放松，拐点远没来到！！不能放松，拐点远没来到！！,4652
2020-02-23,https://weibo.cn/comment/hot/IvtUK2hre?rl=2,现在十几个国家演疫，麻烦你们重视起来。！！你们不怕我们怕！,3170
None,https://weibo.cn/comment/hot/IvtUK2hre?rl=2,所以说别急着出去，还不到时候,None
2020-02-23,https://weibo.cn/comment/hot/IvtUK2hre?rl=2,外国人是不是见面亲脸了,1288
2020-02-23,https://weibo.cn/comment/hot/IvtUK2hre?rl=2,中国忙 中国忙 中国忙完日本忙  日本忙 日本忙 日本忙完韩国忙 韩国忙 日本忙 日本韩国一起忙……现在要加个意大利忙。。。,1116
2020-02-23,https://weibo.cn/comment/hot/IvtUK2hre?rl=2,另外，别说中国该骂，美国流感你们也没说还该骂啊？世界上这么多年的流行性传染病毒，黑死病，鼠疫，我还真没听说骂哪个国家的。有的人也不要太自卑了。你以后把要求中国的标准用来骂美国，骂日韩，你看外网饶不饶你。别单纯，别自卑,605
2020-02-23,https://weibo.cn/comment/hot/IvtUK2hre?rl=2,山川异域，风月同天。从地图上看，现在大半个地球都在跟新型冠状病毒作斗争，疫情相关国家或地区的人民，此刻更能体会到人类命运共同体的意义，真希望尽快取得这场斗争的全面胜利。 ,532
None,https://weibo.cn/comment/hot/IvtUK2hre?rl=2,意大利怎么突然这么多？？！怎么爆发的,None
2020-02-23,https://weibo.cn/comment/hot/Ivu0flb2f?rl=2,愿一线医护人员平安健康，加油！,87
2020-02-23,https://weibo.cn/comment/hot/Ivu0flb2f?rl=2,武汉加油,12
2020-02-23,https://weibo.cn/comment/hot/Ivu0flb2f?rl=2,事实上在提醒我们，目前还不到松懈的时候，我们的耐心还需要经受考验。全面复工复产日益紧迫，但仍然需要有科学的防护措施相配合，在此过程中还必须有流行病学的调查研究随时跟进。,170
2020-02-23,https://weibo.cn/comment/hot/Ivu0flb2f?rl=2,想起海子的那句诗：你来人间一趟，你要看看太阳，和你的心上人，一起走在街上。如此简单寻常的生活，应该是我们很多人现在的憧憬了吧。可喜的是，最近好消息频频传来，相信离疫情结束的那一天，也不远了。        希望我们都可以尽早的像诗里写的那样，战胜疫情，春暖花开，一切都鲜活如昨！,82
None,https://weibo.cn/comment/hot/Ivu0flb2f?rl=2,希望疫情早日过去，上下同欲者胜。愿白衣天使平安，毕竟病房之外，他们也是普通人，也是父母儿女……武汉必胜,None
None,https://weibo.cn/comment/hot/Ivu0flb2f?rl=2,抗住了，曙光就在前面不远处,None
2020-02-23,https://weibo.cn/comment/hot/Ivu0flb2f?rl=2,我们一定要树立信心，一定会胜利的！#武汉加油#,18
2020-02-23,https://weibo.cn/comment/hot/Ivu0flb2f?rl=2,必须承认的是我们这次的表现像极了前苏联的切尔诺贝利，因为官僚主义将小事拖成大事，然后再集中力量办大事，最后再讴歌牺牲精神。体制上的优势是有的，但劣势也的的确确是存在的。,20
None,https://weibo.cn/comment/hot/IvuDWcsge?rl=2,不知不觉都过去一个月了,None
2020-02-23,https://weibo.cn/comment/hot/IvuDWcsge?rl=2,韩国疫情严重了,6266
2020-02-23,https://weibo.cn/comment/hot/IvuDWcsge?rl=2,韩国加油吧,3984
2020-02-23,https://weibo.cn/comment/hot/IvuDWcsge?rl=2,韩国确诊人数都这么多了 然而首尔市长劝他们不要聚集还被围攻 等全面爆发后悔就来不及了 韩国人真的危险意识薄弱啊,3553
2020-02-23,https://weibo.cn/comment/hot/IvuDWcsge?rl=2,自己都不重视 没办法的,3196
2020-02-23,https://weibo.cn/comment/hot/IvuDWcsge?rl=2,韩国才五千万人口国土面积类似一个浙江的发达国家，这都管不好，可想14亿人口没有一个强力zf，还有的活吗，不是自己内乱就是外部欺压。这次疫情就是考验，现在还算是应付下来了。加油吧我们,2763
None,https://weibo.cn/comment/hot/IvuDWcsge?rl=2,突然觉得中国才是最安全的,None
2020-02-23,https://weibo.cn/comment/hot/IvuDWcsge?rl=2,所以那些认为疫情快结束了，不戴口罩，出去排队，逛商场，聚餐的到底是怎么想的？,1778
2020-02-23,https://weibo.cn/comment/hot/IvuDWcsge?rl=2,最近才明白韩国游会举美国国旗竟然是常见和允许之事……这样的一个国家……算了，希望能抓紧控制疫情。资本主义国家意大利也能强制封镇，社会主义的作业抄不了，资本主义的作业也可以借鉴一下。,952
None,https://weibo.cn/comment/hot/IvuDWcsge?rl=2,现在十几个国家演疫，麻烦你们重视起来。！！你们不怕我们怕！,None
2020-02-22,https://weibo.cn/comment/hot/IvnXHezEG?rl=2,真是三国衍疫了，到时候可是病毒说了算。,4999
2020-02-22,https://weibo.cn/comment/hot/IvnXHezEG?rl=2,继武汉几乎裸考以后，全球开始抄作业  中国：你倒是抄作业啊！ 日本：在抄了，抄到12月30号了。 韩国：带带我啊 中国：……,3950
2020-02-22,https://weibo.cn/comment/hot/IvnXHezEG?rl=2,我国制度的优越性就体现在这种大事上了，别说什么人权的话了，命都没了要啥权。。,2686
2020-02-22,https://weibo.cn/comment/hot/IvnXHezEG?rl=2,韩国这…失控了吗,1060
2020-02-22,https://weibo.cn/comment/hot/IvnXHezEG?rl=2,！！韩国请重视起来啊！！！！这太快了！,762
2020-02-22,https://weibo.cn/comment/hot/IvnXHezEG?rl=2,现在要预防日韩的输入性传染了,682
2020-02-22,https://weibo.cn/comment/hot/IvnXHezEG?rl=2,给你们讲一下…韩国这边咋回事，政府说了病毒很强大，别聚集别别聚会，人民群众根本不听啊…你让他为了生命安全不要聚集，他们听么，不听，反手再来一个游行让文在寅下台…今天还举行了千人游行…首尔市长上台阻止根本没用,684
None,https://weibo.cn/comment/hot/IvnXHezEG?rl=2,现在需要的是鼓励，而不是挑刺，谩骂，节奏，地域歧视和各种不满，我们要团结一致，共同抗疫,None
None,https://weibo.cn/comment/hot/IvhqrecEe?rl=2,这是我长这么大，觉得中日关系最好的时期。真的,None
2020-02-21,https://weibo.cn/comment/hot/IvhqrecEe?rl=2,中日两国都要挺过这一次难关！加油！！,1344
None,https://weibo.cn/comment/hot/IvhqrecEe?rl=2,病毒无国界，人间有真情。中国，大国气度,None
2020-02-21,https://weibo.cn/comment/hot/IvhqrecEe?rl=2,“一遍不准，多测几遍”,723
None,https://weibo.cn/comment/hot/IvhqrecEe?rl=2,一起加油 共渡难关,None
2020-02-21,https://weibo.cn/comment/hot/IvhqrecEe?rl=2,不想说煞风景的话，其实这都是我们的自我感动，真正的日本国民还是非常非常…的,279
2020-02-21,https://weibo.cn/comment/hot/IvhqrecEe?rl=2,希望中日两国都能平安度过，不要再有死亡病例了🙏🙏🙏,241
2020-02-21,https://weibo.cn/comment/hot/IvhqrecEe?rl=2,一个是民间私人捐赠与国家捐赠不在一个层面吧,169
2020-02-22,https://weibo.cn/comment/hot/IvhqrecEe?rl=2,哪天日本天皇去南京大屠杀纪念馆下跪了，历史才会翻篇，现在只是礼尚往来谈不上真朋友～,201
2020-02-22,https://weibo.cn/comment/hot/IvkubCCE3?rl=2,中国忙 中国忙 中国忙完日本忙  日本忙 日本忙 日本忙完韩国忙 韩国忙 日本忙 日本韩国一起忙……现在要加个意大利忙。。。,1941
2020-02-22,https://weibo.cn/comment/hot/IvkubCCE3?rl=2,从某种意义上说，瘟疫病毒将永恒存在于我们周围，我们所能做的就是警钟长鸣，健全公共卫生预警系统，时刻准备迎战它们。必须杜绝一些人为了乌纱帽，欺上瞒下草菅人命，我们再也不愿听到：“很痛心、很自责、很内疚”，冠状病毒不能变异成“棺状”病毒！（文明留言，拒绝谩骂）,884
2020-02-22,https://weibo.cn/comment/hot/IvkubCCE3?rl=2,美国 意大利 这两个最先停飞的国家 最终也无法逃脱病毒感染和传播,502
2020-02-22,https://weibo.cn/comment/hot/IvkubCCE3?rl=2,这病毒打算传遍全世界吗,363
2020-02-22,https://weibo.cn/comment/hot/IvkubCCE3?rl=2,意大利扩散的话 就真的凉凉了...这里的办事效率以及医疗条件...害...去药店也买不到口罩了,90
2020-02-22,https://weibo.cn/comment/hot/IvkubCCE3?rl=2,想知道是不是武汉传染过去的 如果不是那这个病毒到底怎么来的 武汉军运会刚结束就出现这个病毒 让人不得不多想 吃野味的到处都有为什么偏偏是武汉 为什么偏偏是军运会之后 因为武汉军运会期间武汉地铁超多来自世界各地的老外 有次武汉地铁坐了一排老外运动员 我们中国人站在他们面前 从头到脚打量我们,14
None,https://weibo.cn/comment/hot/IvkubCCE3?rl=2,鄂州这就是承认了呢,None
2020-02-22,https://weibo.cn/comment/hot/IvkUjyJ6A?rl=2,请求公开调查宁夏大学的《中国文学》考研试卷！考研学子的辛苦与累不能遭受这么严重的践踏！ 宁夏大学，歧视第一志愿是双非学校的，严惩教育歧视恶行！,454
2020-02-22,https://weibo.cn/comment/hot/IvkUjyJ6A?rl=2,湖北数据 平时都是六点多不到七点公布，顶多七点出头 唯独最晚一次7点48，公布出来了14800确诊。今天8点35了还没公布，不知道是怎么了，希望一切平安,8
2020-02-22,https://weibo.cn/comment/hot/IvkUjyJ6A?rl=2,今日数据呢？,92
2020-02-22,https://weibo.cn/comment/hot/IvkUjyJ6A?rl=2,数据呢？,92
2020-02-22,https://weibo.cn/comment/hot/IvkUjyJ6A?rl=2,继武汉几乎裸考以后，全球开始抄作业  中国：你倒是抄作业啊！ 日本：在抄了，抄到12月30号了。 美国：带带我啊 中国：……,64
2020-02-22,https://weibo.cn/comment/hot/IvkUjyJ6A?rl=2,湖北数据还没出来啊,49
2020-02-22,https://weibo.cn/comment/hot/IvkUjyJ6A?rl=2,数据呢？,34
None,https://weibo.cn/comment/hot/IvkUjyJ6A?rl=2,求你们去日本和韩国也看看吧，不然他们再给国内传回来，全国人民白坐月子了,None
2020-02-22,https://weibo.cn/comment/hot/IvkUjyJ6A?rl=2,快点公布数据吧！,28
None,https://weibo.cn/comment/hot/IvlaBgoL7?rl=2,帮顶谢谢：现在多地已经出现“见好就飘”的现象，收集整理发现有：北京上海浙江江苏山东陕西广东江西四川河北河南，就出现不带口罩和3人以上非复工人员聚集情况！这个更应该多重视吧？毕竟解封导致很多人认为疫情可控甚至是褪去了…病毒有变异的可能，现在放松警惕属实过早！老年人只听央麻麻说,None
2020-02-22,https://weibo.cn/comment/hot/IvlaBgoL7?rl=2,思密达国请务必重视 不是开玩笑的 你们感染人数真不算少了,979
2020-02-22,https://weibo.cn/comment/hot/IvlaBgoL7?rl=2,这势头有的猛哈，只能说明一件事，放松警惕很可能就功亏一篑，传染性太强了。,423
2020-02-22,https://weibo.cn/comment/hot/IvlaBgoL7?rl=2,卧槽 这也太快了 昨天增42🙃,483
2020-02-22,https://weibo.cn/comment/hot/IvlaBgoL7?rl=2,虽然世卫组织并未提高风险级别，但综合相关报道分析，新型冠状病毒肺炎已经有全球爆发的势头了，只是有的国家或地区不重视，尚未展开调查及防疫。 ,286
2020-02-22,https://weibo.cn/comment/hot/IvlaBgoL7?rl=2,中国忙 中国忙 中国忙完日本忙  日本忙 日本忙 日本忙完韩国忙 韩国忙 日本忙 日本韩国一起忙…,196
None,https://weibo.cn/comment/hot/IvlaBgoL7?rl=2,应该担心的是日本，韩国增加的快是因为检查的多检查的快。日本目前仍然是佛系检查，而且日本马上要迎来国立大学一般入试了，日本的国立大学入试虽然也有异地考场但是大多数还是各国公立大学的校园内举行，这也要引起人员的流动。,None
2020-02-22,https://weibo.cn/comment/hot/IvlaBgoL7?rl=2,全球加速扩散了,109
None,https://weibo.cn/comment/hot/Ivln6zQak?rl=2,是啊！钟老80多岁了，在我们这算是享福的年龄，却依旧为了疫情奔波！致敬,None
2020-02-22,https://weibo.cn/comment/hot/Ivln6zQak?rl=2,说出不传人的高院士在干嘛，还在写论文吗？,1108
2020-02-22,https://weibo.cn/comment/hot/Ivln6zQak?rl=2,致敬,436
2020-02-22,https://weibo.cn/comment/hot/Ivln6zQak?rl=2,这里面钟南山院士令人钦佩，真正的国士担当。其他有混进去是沽名钓誉的。,119
2020-02-22,https://weibo.cn/comment/hot/Ivln6zQak?rl=2,"""钟″止疫情，""南″关将过，""山″河如画！祝钟老长命百岁！永远健康！加油！",124
None,https://weibo.cn/comment/hot/Ivln6zQak?rl=2,病毒所所长呢？,None
2020-02-22,https://weibo.cn/comment/hot/Ivln6zQak?rl=2,80多岁的院士冲在一线。某疾控中心主任50多岁的院士躲在后方写论文。当然，写论文总比推销双黄连的好点。,4
None,https://weibo.cn/comment/hot/Ivln6zQak?rl=2,致敬一线守护的所有人 感谢你们 辛苦了 一定要保护好自己。,None
2020-02-22,https://weibo.cn/comment/hot/Ivln6zQak?rl=2,高福院士去哪了？,261
None,https://weibo.cn/comment/hot/IvlVlpUoc?rl=2,谢谢辽宁对湖北襄阳的帮助,None
2020-02-22,https://weibo.cn/comment/hot/IvlVlpUoc?rl=2,辽宁5天无新增，沈阳10天无新增，调整级数又不代表就完全不管了，一堆人呵呵呵呵呵个p,1337
2020-02-22,https://weibo.cn/comment/hot/IvlVlpUoc?rl=2,真好，说明情况不严重，加油！,989
2020-02-22,https://weibo.cn/comment/hot/IvlVlpUoc?rl=2,评论里阴阳怪气的，你们看不得辽宁变好是吧？说是三级，又不是不管了，你像低能一样出来咋呼啥 只不过是配合国家的文件复工，自己去看看辽宁近几天的情况,849
None,https://weibo.cn/comment/hot/IvlVlpUoc?rl=2,辽宁老铁驰援我襄阳，感谢！！！,None
2020-02-22,https://weibo.cn/comment/hot/IvlVlpUoc?rl=2,希望可以越来越多的城市能够到三级,457
2020-02-22,https://weibo.cn/comment/hot/IvlVlpUoc?rl=2,为什么外省的都以为辽宁是因为藏 因为想要业绩才降的呢 为什么就不能承认是我们政府人民努力控制降下来的呢 你不在辽宁生活 就没资格评价 一堆他妈阴谋论 疫情瞒报的又不是我们,159
2020-02-22,https://weibo.cn/comment/hot/IvlVlpUoc?rl=2,那么问题来了，辽宁啥时候开学？！！！！！！学生党们知道吗？,1
2020-02-22,https://weibo.cn/comment/hot/IvlVlpUoc?rl=2,辽宁表现好的优等生，提前做附加题怎么就不行？你们能想到的辽宁政府都想到了，企业开工要申请，政府考核批准才容易，员工回来必须带当地的健康证明，回来后自行隔离14天才可以上岗，社区监督。,266
2020-02-22,https://weibo.cn/comment/hot/Ivm1mEqrP?rl=2,不是，上一个新闻用错误方法核减出错误数据，下一个新闻抨击错误方法，上一个新闻瞒报，下一个新闻抨击瞒报，唱戏呢？,975
2020-02-22,https://weibo.cn/comment/hot/Ivm1mEqrP?rl=2,要记住，他们不是数字，是生命！,220
2020-02-22,https://weibo.cn/comment/hot/Ivm1mEqrP?rl=2,一定要实事求是！,171
2020-02-22,https://weibo.cn/comment/hot/Ivm1mEqrP?rl=2,希望人民日报也实事求是，说实话，说真话，说有科学依据的话！,138
2020-02-22,https://weibo.cn/comment/hot/Ivm1mEqrP?rl=2,信息公开化 不要欺瞒,76
2020-02-22,https://weibo.cn/comment/hot/Ivm1mEqrP?rl=2,之前质疑地小粉红呢，脸疼不疼，出来挨打!,67
None,https://weibo.cn/comment/hot/Ivm1mEqrP?rl=2,说实话现在有点担心各个地方开始不说实话了要……都看着数比着报……不比别处多也不比别人少……各个地方肯定有这种现象……想想有点担忧……,None
2020-02-22,https://weibo.cn/comment/hot/IvnR2a32H?rl=2,各位亲们谨记，并不是现在已经有多安全了，而是国家再不放行就要乱套了，所以该怎么样防护还是得怎么样防护！,31
2020-02-22,https://weibo.cn/comment/hot/IvnR2a32H?rl=2,加油！,10
2020-02-22,https://weibo.cn/comment/hot/IvnR2a32H?rl=2,一起加油！,12
2020-02-22,https://weibo.cn/comment/hot/IvnR2a32H?rl=2,中国加油！,11
2020-02-22,https://weibo.cn/comment/hot/IvnR2a32H?rl=2,一起加油！,10
2020-02-22,https://weibo.cn/comment/hot/IvnR2a32H?rl=2,加油加油加油加油,9
2020-02-22,https://weibo.cn/comment/hot/IvnR2a32H?rl=2,武汉加油,8
2020-02-22,https://weibo.cn/comment/hot/IvnR2a32H?rl=2,加油💪,7
None,https://weibo.cn/comment/hot/IvnR2a32H?rl=2,加油,None
2020-02-21,https://weibo.cn/comment/hot/IvgmzeRUo?rl=2,公告也要隔离十四天吗,2273
2020-02-21,https://weibo.cn/comment/hot/IvgmzeRUo?rl=2,逝者安息 希望这样英雄的家庭有所保障,1017
2020-02-21,https://weibo.cn/comment/hot/IvgmzeRUo?rl=2,8号去世为啥现在才说？,891
2020-02-21,https://weibo.cn/comment/hot/IvgmzeRUo?rl=2,2.8日去世 怎么今天才公布,454
2020-02-21,https://weibo.cn/comment/hot/IvgmzeRUo?rl=2,逝者安息 希望这样英雄的家庭有所保障,277
2020-02-21,https://weibo.cn/comment/hot/IvgmzeRUo?rl=2,我们现在是不是把李文亮忘掉了，中央调查清楚了吗,37
2020-02-21,https://weibo.cn/comment/hot/IvgmzeRUo?rl=2,李文亮的调查还没结果呢！,15
2020-02-21,https://weibo.cn/comment/hot/IvgmzeRUo?rl=2,??? 8号就去世了为什么现在才说???,8
None,https://weibo.cn/comment/hot/IvgmzeRUo?rl=2,@俊明王子：我们只要英雄，不想要烈士,None
None,https://weibo.cn/comment/hot/IvfewFzdw?rl=2,必须严惩,None
2020-02-21,https://weibo.cn/comment/hot/IvfewFzdw?rl=2,关于黑龙江考研的事情我想说一下，今年的考研成绩有一点出乎意料，我的数学得了37分，考试之后我对的答案至少在加30分左右，网络上有的人说专业课得了奇数分，怎么可能？甚至有的人数学有2分0分现象，所以怀疑了这次批卷和分数登录的情况，希望你们能抓紧核实一下，告诉我们怎么回事，公平公正公开,106
2020-02-21,https://weibo.cn/comment/hot/IvfewFzdw?rl=2,必须严惩！,335
2020-02-21,https://weibo.cn/comment/hot/IvfewFzdw?rl=2,拜托关注一下黑龙江考研成绩！已经近四百多存疑了！和自己估分差距巨大！我的两科专业课差了70多分！甚至还有数学零分的。我们严重怀疑分数录入和批卷问题，我们可以接受自己的问题，但是绝不做别人的垫脚石。请还我们一个公正公平公开的结果！,40
2020-02-21,https://weibo.cn/comment/hot/IvfewFzdw?rl=2,建议上征信呢,285
2020-02-21,https://weibo.cn/comment/hot/IvfewFzdw?rl=2,你的愤怒不值一分钱，等你进去就明白了，冲动是魔鬼，这句是真理。,263
2020-02-21,https://weibo.cn/comment/hot/IvfewFzdw?rl=2,开雷诺不行 最少大奔起步,70
2020-02-21,https://weibo.cn/comment/hot/IveIKk8p9?rl=2,中日两国互帮互助，传递的是友谊，收获的是互信。这也是中国与国际社会共同应对全球性挑战的一个缩影。,2961
2020-02-21,https://weibo.cn/comment/hot/IvfewFzdw?rl=2,谁给的勇气 冲撞 必严惩,48
2020-02-21,https://weibo.cn/comment/hot/IveIKk8p9?rl=2,都是人类命运共同体，你帮我，我帮你都是一样的,1931
2020-02-21,https://weibo.cn/comment/hot/IveIKk8p9?rl=2,互帮互助！但是日本要重视起来呀！奥运会停一停,913
None,https://weibo.cn/comment/hot/IveIKk8p9?rl=2,现在需要的是鼓励，而不是挑刺，谩骂，节奏，地域歧视和各种不满，我们要团结一致，共同抗疫,None
2020-02-21,https://weibo.cn/comment/hot/IveIKk8p9?rl=2,为什么捐?因为之前日本试剂盒不够用，日本接受了美国的一批试剂盒，试剂盒的效果非常糟糕，所以才向中国求援，所以别总是吹嘘美国制造美国科技怎么怎么样了,157
2020-02-21,https://weibo.cn/comment/hot/IveIKk8p9?rl=2,投我以木桃 报之以琼瑶 说的好 有文化底蕴,403
2020-02-21,https://weibo.cn/comment/hot/IveIKk8p9?rl=2,互帮互助！,292
2020-02-21,https://weibo.cn/comment/hot/IveIKk8p9?rl=2,山川异域 风月同天,8
2020-02-21,https://weibo.cn/comment/hot/IveIKk8p9?rl=2,病毒不分国界，同心协力，一致抗疫[加油],4
None,https://weibo.cn/comment/hot/IvfvP3OdW?rl=2,看看#南丁口罩# 在某宝上买了将近一个月了，买的时候现货，到现在都不发，让许多人购买口罩都错失良机,None
None,https://weibo.cn/comment/hot/IvfvP3OdW?rl=2,收到！！！谢谢报报,None
None,https://weibo.cn/comment/hot/IvfvP3OdW?rl=2,目前还没买到,None
2020-02-21,https://weibo.cn/comment/hot/IvfvP3OdW?rl=2,买得到？,4
2020-02-21,https://weibo.cn/comment/hot/IvfvP3OdW?rl=2,好嘞，存着,3
None,https://weibo.cn/comment/hot/IvfvP3OdW?rl=2,干货都收好,None
None,https://weibo.cn/comment/hot/IvfvP3OdW?rl=2,国家卫健印发消毒剂使用指南，提出疫情防控期间，应合理使用消毒剂。不同消毒剂使用时有哪些注意事项？戳图↓↓权威指南。如果把各自的副作用标注清楚就更好看,None
2020-02-21,https://weibo.cn/comment/hot/IvfvP3OdW?rl=2,好哦,2
2020-02-22,https://weibo.cn/comment/hot/IvfvP3OdW?rl=2,存好，加油！,1
2020-02-22,https://weibo.cn/comment/hot/IvfvP3OdW?rl=2,收藏,1
2020-02-21,https://weibo.cn/comment/hot/IvfBC2Xon?rl=2,日韩疫情已经很严重了，从日韩回来也不需要居家隔离吗，说实话北京现在防控还是严格些好,575
2020-02-21,https://weibo.cn/comment/hot/IvfBC2Xon?rl=2,日本韩国已经扩散了，怎么对入境还放松了？,447
2020-02-21,https://weibo.cn/comment/hot/IvfBC2Xon?rl=2,刚刚复工一个密切接触66人，不长记性？,267
2020-02-21,https://weibo.cn/comment/hot/IvfBC2Xon?rl=2,@Annabella有点意思,1
2020-02-21,https://weibo.cn/comment/hot/IvfBC2Xon?rl=2,第一条，从日本，韩国回来的安全吗？,211
2020-02-21,https://weibo.cn/comment/hot/IvfBC2Xon?rl=2,感觉北京正在给自己挖一个很大的坑？,195
2020-02-21,https://weibo.cn/comment/hot/IvfBC2Xon?rl=2,这是为日本韩国回国避难的人敞开大门，不知道其中有多少感染的。,113
None,https://weibo.cn/comment/hot/IvfBC2Xon?rl=2,才看到热搜第一复工隔离66人,None
None,https://weibo.cn/comment/hot/IvfBC2Xon?rl=2,现在谁都怕本来防范各项措施都做得很到位，就突然来个王炸,None
2020-02-21,https://weibo.cn/comment/hot/IvfGJFBeX?rl=2,宁愿床等人，不能让人等床,23870
2020-02-21,https://weibo.cn/comment/hot/IvfGJFBeX?rl=2,祝湖北医院早日冷清，方舱医院早日倒闭！！,15669
2020-02-21,https://weibo.cn/comment/hot/IvfGJFBeX?rl=2,床等人就意味着光明终于来了，那些逆行英雄的辛苦付出终于有回报了,6832
2020-02-21,https://weibo.cn/comment/hot/IvfGJFBeX?rl=2,不是还要再建19家医院？很矛盾啊,1463
2020-02-21,https://weibo.cn/comment/hot/IvfGJFBeX?rl=2,一边是床等人，一边是武汉还要建19个方舱医院。。我该信哪个？,1146
2020-02-21,https://weibo.cn/comment/hot/IvfGJFBeX?rl=2,方舱医院是收治轻症的啊！把轻症收治进方舱，一来缓解其他医院收治压力，二来应收尽收不会再传染其他人。评论里提问这个问题的是认真的吗？,857
2020-02-21,https://weibo.cn/comment/hot/IvfGJFBeX?rl=2,好消息！！,656
2020-02-21,https://weibo.cn/comment/hot/IvfGJFBeX?rl=2,新建方舱医院应该是缓解非新冠医疗资源,361
2020-02-21,https://weibo.cn/comment/hot/IvfLjngkg?rl=2,愿全国各地持续飘 0,61
2020-02-21,https://weibo.cn/comment/hot/IvfLjngkg?rl=2,难道大家都没有出现，明明本地几个确诊了，报出来就是新增0的现象吗？,4
None,https://weibo.cn/comment/hot/IvfLjngkg?rl=2,感觉越是这种宣传和大势所趋之下，才更容易出现瞒报的情况，毕竟地方上如果上报人数多了，肯定会被网友所诟病，干部的“乌纱帽”也会面临被摘的风险，当然还是希望疫情早日结束，毕竟我还想开学,None
2020-02-21,https://weibo.cn/comment/hot/IvfLjngkg?rl=2,还是〇比较乖,66
2020-02-21,https://weibo.cn/comment/hot/IvfLjngkg?rl=2,我只希望不要有人因为疫情逝世了,45
2020-02-21,https://weibo.cn/comment/hot/IvfLjngkg?rl=2,"好消息，好消息。争取早日成0,期待钟老说可以出门的一天，加油💪",12
None,https://weibo.cn/comment/hot/IvfLjngkg?rl=2,加油！加油！拐点马上就来了！坚持住，我们离吃火锅喝奶茶又近了一步！,None
2020-02-21,https://weibo.cn/comment/hot/IvfLjngkg?rl=2,太棒了  祖国的春天来了。~,5
2020-02-21,https://weibo.cn/comment/hot/Ivg6Hvk5y?rl=2,祝湖北医院早日冷清，方舱医院早日倒闭！！,197
2020-02-21,https://weibo.cn/comment/hot/Ivg6Hvk5y?rl=2,疫情与就业形成矛盾，国家有序复工的决策非常及时。怎么既完成企业复工，又不形成新的疫情扩散呢？《黄帝内经》讲，上工治未病。建议一个中医院包干若干企业，支大锅熬预防新冠肺炎的中药，职工上班时免费喝汤药。 ,5
2020-02-21,https://weibo.cn/comment/hot/Ivg6Hvk5y?rl=2,都听你的，二流报报,172
2020-02-21,https://weibo.cn/comment/hot/Ivg6Hvk5y?rl=2,每次都让戴口罩，可是我买不到口罩！怎么办,73
None,https://weibo.cn/comment/hot/Ivg6Hvk5y?rl=2,如实报道新增病例就行了，最不应该铺天盖地的宣传几连降,None
2020-02-21,https://weibo.cn/comment/hot/Ivg6Hvk5y?rl=2,一场疫情人生百态，请如实报告，别让隐瞒毁掉全部努力；不留盲区，监狱、孤儿院、福利院、养老院、禁毒所等场所加强关注；做好防护，戴口罩、勤洗手、勤通风；健康监测，出现发热、咳嗽等症状及时就医；配合检查，遇体温检测、信息登记等理解配合；复工单位合理安排办公就餐。,34
2020-02-21,https://weibo.cn/comment/hot/Ivg6Hvk5y?rl=2,今天江西抚州崇仁马鞍镇解除道路封锁了，然后清一色不带口罩的人，我的妈！,32
None,https://weibo.cn/comment/hot/Ivg6Hvk5y?rl=2,早点暴露问题也是好的,None
2020-02-21,https://weibo.cn/comment/hot/Ivg6Hvk5y?rl=2,不能放松警惕,14
None,https://weibo.cn/comment/hot/IveIupZIb?rl=2,昨天喷别人看不懂的怎么不说话了,None
