时间,热评链接,评论内容,点赞数 
2020-04-02,https://weibo.cn/comment/hot/IBrHYc0Au?rl=2,致敬,1245
2020-04-02,https://weibo.cn/comment/hot/IBrHYc0Au?rl=2,致敬每一位英雄,1010
2020-04-02,https://weibo.cn/comment/hot/IBrHYc0Au?rl=2,致敬英雄,698
None,https://weibo.cn/comment/hot/IBrHYc0Au?rl=2,致敬 辛苦了,None
None,https://weibo.cn/comment/hot/IBrHYc0Au?rl=2,致敬！谢谢你们,None
None,https://weibo.cn/comment/hot/IBrHYc0Au?rl=2,谢谢你们守护我们,None
None,https://weibo.cn/comment/hot/IBrHYc0Au?rl=2,取得的战疫成果，是所有抗疫一线医护的奉献换来的，你们辛苦了，好人一生平安,None
2020-04-02,https://weibo.cn/comment/hot/IBrHYc0Au?rl=2,人民军队为人民。,211
None,https://weibo.cn/comment/hot/IBrHYc0Au?rl=2,我军从来都是来之能战，战之必胜的英雄队伍！,None
None,https://weibo.cn/comment/hot/IBrRJECVa?rl=2,中国仅用2个月把疫情完全控制，美国仅用不到一个月被疫情完全控制，美国好嘢！,None
None,https://weibo.cn/comment/hot/IBrRJECVa?rl=2,美国不愧是老大哥， 什么都要做第一,None
2020-04-02,https://weibo.cn/comment/hot/IBrRJECVa?rl=2,才21万，没啥,1187
2020-04-02,https://weibo.cn/comment/hot/IBrRJECVa?rl=2,为啥韩国日本行，欧美就不行，我是真的想不通,2
2020-04-02,https://weibo.cn/comment/hot/IBrRJECVa?rl=2,在马上要破一百万的情况下严防外来输入和国内反弹就尤为重要，大家平时都注意防护。,114
None,https://weibo.cn/comment/hot/IBrRJECVa?rl=2,嗯，无论如何，疫情面前无国界，善恶之上无国籍，也希望你们能够尽快控制住疫情吧，毕竟，在这样的灾难面前，我们只有一个名字，是人类,None
2020-04-02,https://weibo.cn/comment/hot/IBsxwwCM3?rl=2,装修与防控不冲突，望尽快有序恢复，解决装修工人和业主的民生问题。,40
2020-04-02,https://weibo.cn/comment/hot/IBsxwwCM3?rl=2,北京什么时候可以装修复工呢,34
2020-04-02,https://weibo.cn/comment/hot/IBsxwwCM3?rl=2,希望可以考虑一下让装修工人进小区，我们家的工长说还要给孩子挣学费，但是他现在2个月没有接到工作了，就意味着没有工资，感谢，希望尽快恢复,27
2020-04-02,https://weibo.cn/comment/hot/IBsxwwCM3?rl=2,求允许装修！,18
2020-04-02,https://weibo.cn/comment/hot/IBsxwwCM3?rl=2,什么时候可以开始家庭室内装修？？！！！,15
2020-04-02,https://weibo.cn/comment/hot/IBsxwwCM3?rl=2,每天了解一下新进展新情况,8
2020-04-02,https://weibo.cn/comment/hot/IBsxwwCM3?rl=2,北京什么时候可以恢复室内装修,8
2020-04-02,https://weibo.cn/comment/hot/IBsVUgpTA?rl=2,在控制国内疫情的同时，对于某些外籍人士的管控也该加强了！别让大家都寒了心！,21
None,https://weibo.cn/comment/hot/IBsVUgpTA?rl=2,加油噢,None
2020-04-02,https://weibo.cn/comment/hot/IBsVUgpTA?rl=2,希望疫情早日过去，恢复平常的生活！,1
2020-04-02,https://weibo.cn/comment/hot/IBsVUgpTA?rl=2,一起关注！,1
2020-04-02,https://weibo.cn/comment/hot/IBsVUgpTA?rl=2,加油,1
2020-04-02,https://weibo.cn/comment/hot/IBsVUgpTA?rl=2,是不是在家待烦了,1
2020-04-02,https://weibo.cn/comment/hot/IBsVUgpTA?rl=2,联防联控为人民，做好病毒防范。疫情防控取得新进展！,1
2020-04-02,https://weibo.cn/comment/hot/IBsVUgpTA?rl=2,生长在中国太荣幸了,1
2020-04-02,https://weibo.cn/comment/hot/IBsXgdRHN?rl=2,什么时候可以恢复装修，盼星星盼月亮,35
2020-04-02,https://weibo.cn/comment/hot/IBsXgdRHN?rl=2,请解释为何装修工人感染病毒几率比快递员、中介、家政、餐饮业高！科学解释，科学决策,5
2020-04-02,https://weibo.cn/comment/hot/IBsXgdRHN?rl=2,#北京装修复工# 什么时候才能恢复装修呢？,40
None,https://weibo.cn/comment/hot/IBsXgdRHN?rl=2,关注下最近发生的一系列事件吧,None
2020-04-02,https://weibo.cn/comment/hot/IBsXgdRHN?rl=2,什么时候开学,21
2020-04-02,https://weibo.cn/comment/hot/IBsXgdRHN?rl=2,什么时候能不隔离14天,15
None,https://weibo.cn/comment/hot/IBsXgdRHN?rl=2,什么时候允许北京室内装修啊，孩子九月开学，再拖下去等九月份就没地方住了,None
2020-04-02,https://weibo.cn/comment/hot/IBsXgdRHN?rl=2,#北京装修复工#,30
2020-04-02,https://weibo.cn/comment/hot/IBsXgdRHN?rl=2,京津冀绿码何时互通互认？？？,18
2020-04-02,https://weibo.cn/comment/hot/IBtIi7auZ?rl=2,致敬！,14691
None,https://weibo.cn/comment/hot/IBtIi7auZ?rl=2,致敬英雄！,None
2020-04-02,https://weibo.cn/comment/hot/IBtIi7auZ?rl=2,致敬英雄,3271
2020-04-02,https://weibo.cn/comment/hot/IBtIi7auZ?rl=2,致敬,2276
2020-04-02,https://weibo.cn/comment/hot/IBtIi7auZ?rl=2,向英雄致敬！,1904
None,https://weibo.cn/comment/hot/IBtIi7auZ?rl=2,致敬英雄，铭记于心,None
2020-04-02,https://weibo.cn/comment/hot/IBtIi7auZ?rl=2,致敬,747
None,https://weibo.cn/comment/hot/IBtIi7auZ?rl=2,致敬！！！,None
2020-04-02,https://weibo.cn/comment/hot/IBtIi7auZ?rl=2,致敬！,506
2020-04-02,https://weibo.cn/comment/hot/IBqPQCqQd?rl=2,回来了好好配合隔离，别像个别人没事找事,3236
2020-04-02,https://weibo.cn/comment/hot/IBqPQCqQd?rl=2,祖国还是靠谱的！,1556
None,https://weibo.cn/comment/hot/IBqPQCqQd?rl=2,国家太强了,None
None,https://weibo.cn/comment/hot/IBqPQCqQd?rl=2,经历了疫情，真的觉得中国太棒了,None
2020-04-02,https://weibo.cn/comment/hot/IBqPQCqQd?rl=2,关键时候 还是亲妈最疼自己,1077
2020-04-02,https://weibo.cn/comment/hot/IBqPQCqQd?rl=2,真的，国家真的是我们坚强的后盾，今生无悔入华夏，来世还做中国人！生长在中国真的很幸运！我为自己身为中国人而自豪🇨🇳 🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳 ！,270
2020-04-02,https://weibo.cn/comment/hot/IBqPQCqQd?rl=2,欢迎回家，回来好好配合隔离,494
2020-04-02,https://weibo.cn/comment/hot/IBqPQCqQd?rl=2,但愿那些人乖巧一点,335
None,https://weibo.cn/comment/hot/IBqPQCqQd?rl=2,这个看到好几天了，终于上热搜了，zf真的在做实事，希望大家都能平安归来,None
2020-04-02,https://weibo.cn/comment/hot/IBqPQCqQd?rl=2,只能说我们在人口大国，这些福利也没法安排到每个留学人身上,107
2020-04-01,https://weibo.cn/comment/hot/IBjkzu3xM?rl=2,支持费用自理！国家派飞机过去就很不容易了,25957
2020-04-01,https://weibo.cn/comment/hot/IBjkzu3xM?rl=2,端起碗吃饭，放下碗骂娘的，可以不用接回来了,23095
2020-04-01,https://weibo.cn/comment/hot/IBjkzu3xM?rl=2,希望接回来的每一个人还都是中国人、中国心。祝平安归来！,13313
2020-04-01,https://weibo.cn/comment/hot/IBjkzu3xM?rl=2,回来可以 但是要听话,8964
2020-04-01,https://weibo.cn/comment/hot/IBjkzu3xM?rl=2,麻烦能不能鉴别下，许可馨之流的应该也不少，别让他们回来了。还有在外留学的都可以回来，在外务工的是不是也该接了,7148
2020-04-01,https://weibo.cn/comment/hot/IBjkzu3xM?rl=2,祖国是坚强后盾,3433
None,https://weibo.cn/comment/hot/IBjkzu3xM?rl=2,对于那些真正心怀郭嘉的，可以接，但对于那些回来了还要添乱的，还是算了吧,None
2020-04-01,https://weibo.cn/comment/hot/IBjvAniU4?rl=2,什么时候北京能开始装修,83
2020-04-01,https://weibo.cn/comment/hot/IBjkzu3xM?rl=2,都是成年人了 不管什么发言 地图炮之前都请过下脑子 有些人真是又蠢又坏,1675
None,https://weibo.cn/comment/hot/IBjkzu3xM?rl=2,害 评论一群带节奏的。。。人家回个家而已 关你什么事了,None
2020-04-01,https://weibo.cn/comment/hot/IBjkzu3xM?rl=2,学有成，报祖国，别当忘恩负义人。,1420
2020-04-01,https://weibo.cn/comment/hot/IBjvAniU4?rl=2,什么时候北京室内可以进行装修,65
2020-04-01,https://weibo.cn/comment/hot/IBjvAniU4?rl=2,我们北京什么时候可以装修啊，还贷款交房租，要破产了,63
2020-04-01,https://weibo.cn/comment/hot/IBjvAniU4?rl=2,什么时候可以出台细则！！可以进行室内装修。学生有网课，可以和左邻右舍协商。工人施工持证上岗。严格规定施工时间以及施工人数。不要一刀切！请关注这个问题,60
2020-04-01,https://weibo.cn/comment/hot/IBjvAniU4?rl=2,现在各行各业复工复产，老旧小区改造如火如荼，请问家庭装修什么时候才能被关注被允许到呢？,59
None,https://weibo.cn/comment/hot/IBjvAniU4?rl=2,什么时候能装修复工啊，现在既还房贷又交房租，快揭不开锅了,None
2020-04-01,https://weibo.cn/comment/hot/IBjvAniU4?rl=2,请有关部门给个答复！投诉无门，互相踢皮球！所以才在这儿不停的评论！什么时候可以出台细则！！什么可以进行室内装修。学生有网课，可以和左邻右舍协商。工人施工持证上岗。严格规定施工时间以及施工人数。不要一刀切，请关注市民民生问题！装修谁都会碰上，只是我们这群人碰上了疫情！需要相互理解,56
2020-04-01,https://weibo.cn/comment/hot/IBjvAniU4?rl=2,北京什么时候能开放室内装修？房贷+房租+疫情期间减薪，真的撑不下去了,54
2020-04-01,https://weibo.cn/comment/hot/IBjvAniU4?rl=2,北京什么时候才能装修,50
None,https://weibo.cn/comment/hot/IBjvAniU4?rl=2,不让装修复工，工人在北京没工作。业主又要租房又要还贷，生活压力太大，双方都撑不住了,None
None,https://weibo.cn/comment/hot/IBjUCjJrH?rl=2,华姐 ,None
2020-04-01,https://weibo.cn/comment/hot/IBjUCjJrH?rl=2,华姐威武！,18248
2020-04-01,https://weibo.cn/comment/hot/IBjUCjJrH?rl=2,也就是说截至3月12日 中国有不止89名记者被美国驱逐或拒绝入境,9974
2020-04-01,https://weibo.cn/comment/hot/IBjUCjJrH?rl=2,他们天生的优越感被这次疫情打得体无完肤，心里完全扭曲才有这种厚颜无耻的表现。,8075
None,https://weibo.cn/comment/hot/IBjUCjJrH?rl=2,你们还有人性么？人家美国有难，你们不帮忙不说，还落井下石。哼我都准备了500亿，要不是最近居委会抓的严，不让路边随便烧纸，否则我早都把钱捐给美国了,None
None,https://weibo.cn/comment/hot/IBjUCjJrH?rl=2,西方国家其实就是见不得中国好，他们更喜欢和一个贫穷落后的中国，他们就可以把自己演得跟个救世主一样，他们享受这样的角色。当对应这次疫情中国的表现超出了西方国家自己的能力时，他们内心五味杂陈，所以对我们捐赠的物资挑三拣四，用以捡起他们那可怜的傲慢,None
2020-04-01,https://weibo.cn/comment/hot/IBjUCjJrH?rl=2,做人不可太🇺🇸,1243
2020-04-01,https://weibo.cn/comment/hot/IBjUCjJrH?rl=2,蓬佩奥是自己可以不要脸，别人不可以以牙还牙的美式双标罢了,494
2020-04-01,https://weibo.cn/comment/hot/IBjUCjJrH?rl=2,臭不要脸,361
2020-04-01,https://weibo.cn/comment/hot/IBjUCjJrH?rl=2,怎么总感觉主动权在美国手里，这些已经发生过的事情，发生的时候不去批斗，而当我们被美国诬陷的时候才拿出以前过时了的证据去批斗，这样就显得很被动了。应该在美国刚驱逐中国记者的时候就进行一系列批斗，而不是现在。当然这只是我一个小小的个人观点，毕竟泱泱大国有大国风范和考虑。,150
None,https://weibo.cn/comment/hot/IBlsFjlVG?rl=2,对于青岛这个事件，你有什么想说的,None
2020-04-01,https://weibo.cn/comment/hot/IBlsFjlVG?rl=2,@非正式会谈 非正也有不同国家的小哥哥讲述自己国家的抗疫故事,268
2020-04-01,https://weibo.cn/comment/hot/IBlsFjlVG?rl=2,我的宝藏出息了呜呜呜@非正式会谈 @歪果仁研究协会 @夏波波Brian @星悦小美女PKU @高佑思不是皮克,39
2020-04-01,https://weibo.cn/comment/hot/IBlsFjlVG?rl=2,外研会厉害,285
2020-04-01,https://weibo.cn/comment/hot/IBlsFjlVG?rl=2,歪果仁协会♥,118
None,https://weibo.cn/comment/hot/IBlsFjlVG?rl=2,这几个都是宣传中国文化的歪果仁,None
2020-04-01,https://weibo.cn/comment/hot/IBlsFjlVG?rl=2,@非正式会谈 这里也有很多国家的小哥哥讲述自己国家的情况,71
2020-04-01,https://weibo.cn/comment/hot/IBlsFjlVG?rl=2,老粉激动哭了,59
2020-04-02,https://weibo.cn/comment/hot/IBpol0dIn?rl=2,钱都给大家伙打下去了吗？,1560
2020-04-02,https://weibo.cn/comment/hot/IBpol0dIn?rl=2,女工人也非常多，好歹放点女工人行不行，他们也是英雄也是逆行者,1050
2020-04-02,https://weibo.cn/comment/hot/IBpol0dIn?rl=2,致敬英雄！,425
None,https://weibo.cn/comment/hot/IBpol0dIn?rl=2,致敬每一位建设者，致敬每一位英雄，辛苦了，感谢你们的付出！,None
2020-04-02,https://weibo.cn/comment/hot/IBpol0dIn?rl=2,致敬,216
None,https://weibo.cn/comment/hot/IBpol0dIn?rl=2,国家和社会要善待这些平民英雄！,None
None,https://weibo.cn/comment/hot/IBpol0dIn?rl=2,没有从天而降的英雄，只有挺身而出的凡人,None
2020-04-02,https://weibo.cn/comment/hot/IBpol0dIn?rl=2,基建狂魔，中国基石，中国骄傲！,80
2020-04-02,https://weibo.cn/comment/hot/IBpsNwfYL?rl=2,求自费+罚款+遣返+从此拒绝入境,7301
2020-04-02,https://weibo.cn/comment/hot/IBpsNwfYL?rl=2,法律不分国界，必须严惩。,2017
2020-04-02,https://weibo.cn/comment/hot/IBpsNwfYL?rl=2,驱逐出境！！,1325
None,https://weibo.cn/comment/hot/IBpsNwfYL?rl=2,驱逐出境,None
None,https://weibo.cn/comment/hot/IBpsNwfYL?rl=2,为什么要治他,None
2020-04-02,https://weibo.cn/comment/hot/IBpsNwfYL?rl=2,严惩,778
2020-04-02,https://weibo.cn/comment/hot/IBpsNwfYL?rl=2,严惩，坐牢后驱逐吧,514
2020-04-02,https://weibo.cn/comment/hot/IBpsNwfYL?rl=2,支持，不能惯着！,305
2020-04-02,https://weibo.cn/comment/hot/IBq7260Id?rl=2,中国加油，那帮甩锅都是白眼狼,31
None,https://weibo.cn/comment/hot/IBq7260Id?rl=2,热搜预定   #全球新冠肺炎破100万#,None
2020-04-02,https://weibo.cn/comment/hot/IBq7260Id?rl=2,我们中国团结一心，,10
None,https://weibo.cn/comment/hot/IBq7260Id?rl=2,加油,None
2020-04-02,https://weibo.cn/comment/hot/IBq7260Id?rl=2,中国加油,5
2020-04-02,https://weibo.cn/comment/hot/IBq7260Id?rl=2,春暖花开，加油！！！,5
None,https://weibo.cn/comment/hot/IBq7260Id?rl=2,加油噢,None
2020-04-03,https://weibo.cn/comment/hot/IBq7260Id?rl=2,武汉加油！湖北加油！中国加油！全球加油！,1
2020-04-02,https://weibo.cn/comment/hot/IBq7260Id?rl=2,我们团结一心！中国加油！,1
2020-04-02,https://weibo.cn/comment/hot/IBqsM8zPO?rl=2,辛苦你了！,474
2020-04-02,https://weibo.cn/comment/hot/IBqsM8zPO?rl=2,想去武汉吃热干面了,196
None,https://weibo.cn/comment/hot/IBqsM8zPO?rl=2,武汉是英雄城市 都是英雄人民,None
2020-04-02,https://weibo.cn/comment/hot/IBqsM8zPO?rl=2,感觉这是一个有温度的访谈，有人间烟火气的访谈，离我们武汉人这样近，看到好久不见这四个字，我的眼就泪了，看到老板娘笑着流泪，我也泪了，触动了我内心最柔软的那部分,152
None,https://weibo.cn/comment/hot/IBqsM8zPO?rl=2,好实在的话，有商机,None
2020-04-02,https://weibo.cn/comment/hot/IBqsM8zPO?rl=2,休息休息,114
2020-04-02,https://weibo.cn/comment/hot/IBqsM8zPO?rl=2,祝您生意兴隆，宾客盈门！,93
2020-04-02,https://weibo.cn/comment/hot/IBqsM8zPO?rl=2,猫咪翻身好可爱,80
2020-04-02,https://weibo.cn/comment/hot/IBqsM8zPO?rl=2,想到那句“天生江湖气魄，自在人间烟火”,72
2020-04-02,https://weibo.cn/comment/hot/IBqzKFDUa?rl=2,父母们都已经开始上班了，没人照顾独自在家的孩子。 疫情现在是控制住了，可是随之带来的问题，每天也让人焦头烂额，创业公司不景气，孩子在家没人管，爷爷奶奶来不了北京，不知道这何时是个头。,27
2020-04-02,https://weibo.cn/comment/hot/IBqzKFDUa?rl=2,来点实际的，增加航班,23
2020-04-02,https://weibo.cn/comment/hot/IBqzKFDUa?rl=2,回来了好好配合隔离，别像个别人没事找事,5
2020-04-02,https://weibo.cn/comment/hot/IBqzKFDUa?rl=2,要平安！！平安是福,5
2020-04-02,https://weibo.cn/comment/hot/IBqzKFDUa?rl=2,买不到机票，食品短缺，没有健康包啊,8
2020-04-02,https://weibo.cn/comment/hot/IBqzKFDUa?rl=2,哎，谣言真的是太害人了。到现在还有乱发谣言的，还说出“害怕出现第二次封城”这种话，谣言让多存粮食。家里岁数大些的人都信了，大早上让去买大米面粉存粮食。真的是醉了,3
2020-04-02,https://weibo.cn/comment/hot/IBqzKFDUa?rl=2,祖国是你们最坚实的基础,3
2020-04-01,https://weibo.cn/comment/hot/IBj71FMVv?rl=2,加油中国🇨🇳,1
2020-04-01,https://weibo.cn/comment/hot/IBj71FMVv?rl=2,中国加油，一切都会好起来的[加油],14
2020-04-01,https://weibo.cn/comment/hot/IBj71FMVv?rl=2,加油，中国,6
None,https://weibo.cn/comment/hot/IBj71FMVv?rl=2,我来了，我来了！希望快点过去吧疫情！刚刚看到武汉有了，好难过,None
2020-04-01,https://weibo.cn/comment/hot/IBj71FMVv?rl=2,中国加油,3
2020-04-01,https://weibo.cn/comment/hot/IBj71FMVv?rl=2,加油,3
2020-04-01,https://weibo.cn/comment/hot/IBj71FMVv?rl=2,中国🇨🇳加油！,2
2020-04-01,https://weibo.cn/comment/hot/IBj71FMVv?rl=2,加油[加油],1
None,https://weibo.cn/comment/hot/IBap56oB9?rl=2,应该这样才对,None
2020-03-31,https://weibo.cn/comment/hot/IBap56oB9?rl=2,只要我们开始真实起来，说真话做真事，一切就都会好起来的。,597
None,https://weibo.cn/comment/hot/IBap56oB9?rl=2,数据透明大家更好防范应对,None
2020-03-31,https://weibo.cn/comment/hot/IBap56oB9?rl=2,更透明才更心安，困难不可怕，可怕的是没有直面困难和克服困难的勇气,12
None,https://weibo.cn/comment/hot/IBap56oB9?rl=2,应该是说郏县的,None
None,https://weibo.cn/comment/hot/IBap56oB9?rl=2,呵 明天才开始公布,None
2020-03-31,https://weibo.cn/comment/hot/IBap56oB9?rl=2,无症状自己也不知道，怎么才能确定？,2
2020-03-31,https://weibo.cn/comment/hot/IBap56oB9?rl=2,一定要重视无症状感染者,120
2020-03-31,https://weibo.cn/comment/hot/IBap56oB9?rl=2,可是怎么知道是无症状感染者,75
None,https://weibo.cn/comment/hot/IBap56oB9?rl=2,这样让人放心,None
2020-03-31,https://weibo.cn/comment/hot/IBakxcVy5?rl=2,只要我们开始真实起来，说真话做真事，一切就都会好起来的。,2401
2020-03-31,https://weibo.cn/comment/hot/IBakxcVy5?rl=2,有难度，说心里话感觉大家放松的有点早了，如果咱管控严格半个月，那又是另外一番景象了。,1760
2020-03-31,https://weibo.cn/comment/hot/IBakxcVy5?rl=2,别让无症状成为瞒报的遮羞布！ 河南省平顶山市郏县的是如何得病的。郏县还想甩锅给武汉，80多天潜伏期，糊弄谁呢！平顶山必须报出源头！,1430
None,https://weibo.cn/comment/hot/IBakxcVy5?rl=2,我怎么知道我是不是无症状感染者,None
2020-03-31,https://weibo.cn/comment/hot/IBakxcVy5?rl=2,无症状确实是个难题    好多人说都去检测一遍    把所有人都拉去做核酸检测现实吗   确诊的话最少得检测两次    好多检测四五次才确诊的    我记得四川有一例检测了八次   第九次才确诊    我们有14亿人口    如果大面积检测    人力物力财力    都是问题    目前还是不要太放松了   多注意防护吧,23
2020-03-31,https://weibo.cn/comment/hot/IBakxcVy5?rl=2,全民检测,3
2020-03-31,https://weibo.cn/comment/hot/IBakxcVy5?rl=2,如果无症状感染者不主动去做检测，又怎么会被发现检测普及率太低，不可能保证没有漏网之鱼。,133
None,https://weibo.cn/comment/hot/IBakxcVy5?rl=2,疫情快点结束吧,None
2020-03-31,https://weibo.cn/comment/hot/IBakxcVy5?rl=2,看看郏县吧，今天才封村，停工停止营业，具体感染和接触史不清楚，但是人民医院和县一高，县二高都在一块区域，连14天隔离期都不满，真的开的了学么。。。。。。。请重视所谓的无症状感染者！！！！！！！！！！,98
2020-03-31,https://weibo.cn/comment/hot/IBaui4gyY?rl=2,美国病毒,4263
2020-03-31,https://weibo.cn/comment/hot/IBaui4gyY?rl=2,海湾那疙瘩挺闹心，美英合伙欺负人，国外比较乱套，纵观世界风云，风景这边独好！谢谢！,2992
None,https://weibo.cn/comment/hot/IBaui4gyY?rl=2,自己国家的东西哪里由得你们来指指点点,None
2020-03-31,https://weibo.cn/comment/hot/IBaui4gyY?rl=2,锅之大，你甩不下！,1041
2020-03-31,https://weibo.cn/comment/hot/IBaui4gyY?rl=2,支持发言人！,740
2020-03-31,https://weibo.cn/comment/hot/IBaui4gyY?rl=2,病毒回到了娘家，川普你却不认它了吗？,526
2020-03-31,https://weibo.cn/comment/hot/IBaui4gyY?rl=2,别怪我阴谋论美国，因为有这样的可能，美国从流感那培养出新冠一、二代，然后针对亚洲人种培养出三代，然后以军代会的方式传播到中国，但他们没想到的是新冠还会变异出四、五代，这变异的四、五代能让所有人发病。这也是为什么新冠在亚洲传播时西方国家无视的原因，这也是意大利外长说出这是你们亚洲人,103
2020-03-31,https://weibo.cn/comment/hot/IBaui4gyY?rl=2,搬起大锅砸自己的脚,380
2020-03-31,https://weibo.cn/comment/hot/IBaxIcVwj?rl=2,农夫与蛇,28556
2020-03-31,https://weibo.cn/comment/hot/IBaxIcVwj?rl=2,我们自己家的东西，凭什么你们来指指点点？,17929
None,https://weibo.cn/comment/hot/IBaxIcVwj?rl=2,自己国家的东西哪里由得你们来指指点点,None
2020-03-31,https://weibo.cn/comment/hot/IBaxIcVwj?rl=2,川普结束了一天繁忙的工作，从桌子底下掏出来一张照片，看着这张照片川普的眼睛渐渐湿润了，他还记得那是他第一次站在天安门下与五星红旗的合影，他想起了很久之前组织交给他的任务，眼神慢慢坚定起来“放心，同志们，我一定会搞垮美国的”  川普重新开始乱签订文件，继续为社会主义现代化建设服务。,5199
2020-03-31,https://weibo.cn/comment/hot/IBaxIcVwj?rl=2,有本事别用中国的,4819
2020-03-31,https://weibo.cn/comment/hot/IBaxIcVwj?rl=2,他娘的，劳资又不是地主老财，想要东西自己生产去，给脸不要脸了！！,4042
2020-03-31,https://weibo.cn/comment/hot/IBaxIcVwj?rl=2,给你又不是，不给你又不是，这些人是人格分裂还是心理扭曲啊,2264
None,https://weibo.cn/comment/hot/IBb4t8Hbv?rl=2,向英雄致敬。,None
2020-03-31,https://weibo.cn/comment/hot/IBb4t8Hbv?rl=2,太心痛了[淚]你没能平安回来,882
None,https://weibo.cn/comment/hot/IBb4t8Hbv?rl=2,我们不要烈士，我们要你们平安归来,None
None,https://weibo.cn/comment/hot/IBb4t8Hbv?rl=2,每年都有这样的新闻,None
None,https://weibo.cn/comment/hot/IBb4t8Hbv?rl=2,真正的人民英雄,None
None,https://weibo.cn/comment/hot/IBb4t8Hbv?rl=2,真的不能看这样的新闻，心里好难受,None
2020-03-31,https://weibo.cn/comment/hot/IBb4t8Hbv?rl=2,英雄,72
None,https://weibo.cn/comment/hot/IBb4t8Hbv?rl=2,啊啊啊啊啊啊啊啊啊啊啊啊啊为什么离开的的都是好人啊,None
None,https://weibo.cn/comment/hot/IBb4t8Hbv?rl=2,哭了,None
2020-03-31,https://weibo.cn/comment/hot/IBbPproCb?rl=2,在此预言：世界疫情平息过后，农夫与蛇的故事会层出不穷,48581
2020-03-31,https://weibo.cn/comment/hot/IBbPproCb?rl=2,许可馨不能回国,33670
None,https://weibo.cn/comment/hot/IBbPproCb?rl=2,想回来当大爷的你可省省吧,None
2020-03-31,https://weibo.cn/comment/hot/IBbPproCb?rl=2,端起碗吃饭，放下碗骂娘的，可以不用接回来了,18073
2020-03-31,https://weibo.cn/comment/hot/IBbPproCb?rl=2,回来还嫌弃祖国的就不要回来了……,13942
2020-03-31,https://weibo.cn/comment/hot/IBbPproCb?rl=2,评论里有些人就别教育人了吧，别人凭什么听你这种语气的警告，譬如我在这撂下句:河南人只要不偷井盖，我们欢迎你们来。你特么品品这话？我们这么大的人口比例，又是危难时刻，哪个群体都会有暴露人性的恶人，更何况是一群刚成年甚至未成年的人在异国他乡遇到了困难，有什么资格在这理直气壮口出恶言？,12917
None,https://weibo.cn/comment/hot/IBbPproCb?rl=2,国门为你敞开，你要诚实进来， 欢迎回家，祖国永远是你最大的后盾,None
2020-03-31,https://weibo.cn/comment/hot/IBbPproCb?rl=2,最好能14天包一次吧，不然一直源源不断进来，酒店完全不够住啊,6424
2020-03-31,https://weibo.cn/comment/hot/IBbPproCb?rl=2,我们他妈一月初满世界求爷爷告奶奶买口罩往国内一箱一箱寄的时候  十二月站在瓢泼大雨里和gd面对面声嘶力竭抗议的时候  可没想到自己国家里有这么多人没拿自己当同胞  我没有对号入座  是太多人看了媒体报道的一两个个例就阴阳怪气,6234
2020-03-31,https://weibo.cn/comment/hot/IBcDJwBMg?rl=2,杰瑞你也要注意安全,4081
None,https://weibo.cn/comment/hot/IBcDJwBMg?rl=2,杰瑞出息了？？,None
2020-03-31,https://weibo.cn/comment/hot/IBcDJwBMg?rl=2,虽然美国赶走了中国记者但我们还有郭杰瑞,2107
2020-03-31,https://weibo.cn/comment/hot/IBcDJwBMg?rl=2,护目镜也要戴啊，毕竟都是新冠患者,1777
2020-03-31,https://weibo.cn/comment/hot/IBcDJwBMg?rl=2,保护好自己啊,1285
2020-03-31,https://weibo.cn/comment/hot/IBcDJwBMg?rl=2,哈哈哈哈哈哈郭杰瑞是你们的驻外记者吗？,1240
2020-03-31,https://weibo.cn/comment/hot/IBcDJwBMg?rl=2,如果可以，带个护目镜,846
None,https://weibo.cn/comment/hot/IBcDJwBMg?rl=2,小郭同志都急哭了,None
2020-03-31,https://weibo.cn/comment/hot/IBcDJwBMg?rl=2,问为什么哭的 现在的纽约相当于武汉 那是他的家乡 肯定难过啊,879
2020-03-31,https://weibo.cn/comment/hot/IB9PngnGg?rl=2,还是戴上吧,10251
2020-03-31,https://weibo.cn/comment/hot/IB9PngnGg?rl=2,戴口罩长痘总比不戴口罩长坟头🌿 强,9709
2020-03-31,https://weibo.cn/comment/hot/IB9PngnGg?rl=2,安全起见还是戴上吧,4504
None,https://weibo.cn/comment/hot/IB9PngnGg?rl=2,学校到时候能统一发口罩吗,None
None,https://weibo.cn/comment/hot/IB9PngnGg?rl=2,老师戴口罩上课会不会憋晕过去,None
None,https://weibo.cn/comment/hot/IB9PngnGg?rl=2,戴了又不舒服，不戴又不行,None
2020-03-31,https://weibo.cn/comment/hot/IB9PngnGg?rl=2,不是说好，开学不戴口罩，戴口罩不开学嘛？？？？？,1822
2020-03-31,https://weibo.cn/comment/hot/IB9PngnGg?rl=2,近视眼表示太南了，上有眼镜下有口罩,1173
2020-03-31,https://weibo.cn/comment/hot/IB9PngnGg?rl=2,小学低年级能戴得住口罩？老师戴口罩上一上午课不得累死,439
2020-03-31,https://weibo.cn/comment/hot/IB6QMzCKw?rl=2,不要居家隔离最好，都换成集中隔离,195
2020-03-31,https://weibo.cn/comment/hot/IB6QMzCKw?rl=2,康康江苏，#常州金新鼎邦#这事就与居家隔离有关,11
2020-03-31,https://weibo.cn/comment/hot/IB6QMzCKw?rl=2,把居家隔离的都带走吧,2
